cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
,-51,3.2,1.2,1.0667,0.011852,0.062311,-0.05046,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.679,166.6819,41,128.4146,103.5366,153.2927,146.7769,118.348,175.8287,1.8916,1.5605,2.4404
0.66667,-36,10,3,3.3333,0.085568,0.061706,0.023863,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.7288,165.5825,3,545,400,780,614.997,435.8858,790,3.3519,2.5996,Inf
1.0517,-21,18,3,6,0.10345,0.061077,0.042371,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.7785,164.4832,,,,,,,,,,
1.3103,-6,22.2667,3.5333,6.2133,0.093094,0.060425,0.032669,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.8281,163.3838,,,,,,,,,,
1.5351,9,34,5,6.8,0.059649,0.059748,-9.8621e-05,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.8775,162.2844,,,,,,,,,,
1.6667,24,34,5,6.8,0.059649,0.059046,0.00060319,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.9269,161.185,,,,,,,,,,
1.7982,39,34,5,6.8,0.059649,0.05832,0.0013296,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,5.9761,160.11,,,,,,,,,,
1.9298,54,41.9333,5,8.3867,0.1145,0.057569,0.056932,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.0252,159.0513,,,,,,,,,,
2.1346,69,51,5,10.2,0.19615,0.056796,0.13936,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,1.2143,6.0743,157.9925,,,,,,,,,,
2.4231,84,20.2,5,4.04,0.077692,0.056002,0.021691,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.1233,156.9337,,,,,,,,,,
2.7115,99,9,5,1.8,0.034615,0.055189,-0.020573,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.1722,155.8749,,,,,,,,,,
3,114,8,5,1.6,0.030769,0.054359,-0.02359,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.2212,154.8162,,,,,,,,,,
3.2885,129,7.4667,5,1.4933,0.028718,0.053519,-0.024801,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.2702,153.7574,,,,,,,,,,
3.5769,144,6,5,1.2,0.023077,0.052672,-0.029595,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.3192,152.7099,,,,,,,,,,
3.8654,159,5.4667,5,1.0933,0.021474,0.051823,-0.030348,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.3682,151.6631,,,,,,,,,,
4.16,174,5,5,1,0.02,0.050962,-0.030962,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.4174,150.6164,,,,,,,,,,
4.46,189,14.5333,5,2.9067,0.056196,0.050033,0.0061628,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.4666,149.5697,,,,,,,,,,
4.75,204,15.0667,5,3.0133,0.057949,0.048817,0.0091318,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.5159,148.5229,,,,,,,,,,
5.0385,219,9,5,1.8,0.034615,0.047594,-0.012979,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.5653,147.4762,,,,,,,,,,
5.3269,234,11.4,5,2.28,0.044548,0.046373,-0.0018255,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.6147,146.4259,,,,,,,,,,
5.62,249,15,5,3,0.06,0.045158,0.014842,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.6643,145.3658,,,,,,,,,,
5.92,264,41.4,5,8.28,0.16093,0.04395,0.11698,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.7139,144.3057,,,,,,,,,,
6.2115,279,51,5,10.2,0.19615,0.04276,0.15339,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,2.457,6.7637,143.2456,,,,,,,,,,
6.5,294,0,5,0,0,0.0416,-0.0416,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.8135,142.1855,,,,,,,,,,
6.7885,309,2.4,5,0.48,0.0093292,0.040489,-0.031159,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.8634,141.1254,,,,,,,,,,
7.08,324,9,5,1.8,0.036,0.039447,-0.0034471,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.9133,140.0652,,,,,,,,,,
7.38,339,5.4,5,1.08,0.0216,0.038495,-0.016895,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,6.9632,139.0386,,,,,,,,,,
7.68,354,3,5,0.6,0.012,0.037652,-0.025652,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.013,138.0342,,,,,,,,,,
7.98,369,8.6,5,1.72,0.033165,0.03694,-0.0037751,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.0628,137.0299,,,,,,,,,,
8.2692,384,40,5,8,0.15508,0.036374,0.1187,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.1122,136.0255,,,,,,,,,,
8.56,399,164,5,32.8,0.656,0.035965,0.62003,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.1613,135.0211,,,,,,,,,,
8.86,414,86.1333,5,17.2267,0.34453,0.035719,0.30881,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,14.8297,7.2096,134.0168,,,,,,,,,,
9.16,429,18,5,3.6,0.072,0.035629,0.036371,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.2566,133.0124,,,,,,,,,,
9.46,444,6.5333,4.8667,1.3244,0.027304,0.035674,-0.0083697,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.3019,132.3671,,,,,,,,,,
9.7692,459,1.8,3,0.6,0.011731,0.035821,-0.02409,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.3472,131.7474,,,,,,,,,,
10.0625,474,0.6,3,0.2,0.0040385,0.036035,-0.031997,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.3921,131.1277,,,,,,,,,,
10.3654,489,0.53333,3,0.17778,0.0035708,0.036293,-0.032722,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.4365,130.508,,,,,,,,,,
10.6667,504,1.7333,3,0.57778,0.011358,0.036583,-0.025225,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.4809,129.8883,,,,,,,,,,
10.9615,519,6.2,3,2.0667,0.042614,0.0369,0.0057142,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.5253,129.2685,,,,,,,,,,
11.2708,534,22.3333,3,7.4444,0.15191,0.037241,0.11467,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.5702,128.6613,,,,,,,,,,
11.5769,549,24.2,3,8.0667,0.1603,0.037609,0.12269,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,1.9288,7.6157,128.0885,,,,,,,,,,
11.875,564,3.8,3,1.2667,0.026389,0.038014,-0.011625,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.6621,127.5156,,,,,,,,,,
12.1875,579,1.4,3,0.46667,0.0097222,0.038466,-0.028744,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.7096,126.9427,,,,,,,,,,
12.5,594,12.8667,3,4.2889,0.083395,0.038969,0.044426,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.758,126.3699,,,,,,,,,,
12.7917,609,13.3333,3,4.4444,0.092593,0.039521,0.053071,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.8075,125.797,,,,,,,,,,
13.1042,624,14.9333,3,4.9778,0.1037,0.040117,0.063587,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,0,1,0,0.077732,7.8582,125.2241,,,,,,,,,,
13.4167,639,6.6667,3,2.2222,0.043685,0.040751,0.0029338,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.9098,124.6034,,,,,,,,,,
13.7115,654,0.8,3,0.26667,0.0054986,0.041412,-0.035913,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,7.9623,123.9508,,,,,,,,,,
14.0208,669,3.4667,3,1.1556,0.024074,0.042082,-0.018008,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.0155,123.2981,,,,,,,,,,
14.3333,684,2.9333,3,0.97778,0.02037,0.042738,-0.022368,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.0692,122.6455,,,,,,,,,,
14.6458,699,2.6667,3,0.88889,0.017569,0.043354,-0.025785,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.1233,121.9928,,,,,,,,,,
14.9423,714,1.2,3,0.4,0.0082051,0.043915,-0.03571,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.1778,121.3402,,,,,,,,,,
15.25,729,5.8,3,1.9333,0.040278,0.044416,-0.0041381,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.2328,120.6875,,,,,,,,,,
15.5625,744,12.2,3,4.0667,0.084722,0.044862,0.03986,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.2885,119.9932,,,,,,,,,,
15.875,759,20.6,3,6.8667,0.14306,0.045264,0.097791,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,0.5908,8.3448,119.2959,,,,,,,,,,
16.1875,774,7,3,2.3333,0.048611,0.045643,0.0029676,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.4019,118.5986,,,,,,,,,,
16.5,789,8,3,2.6667,0.055556,0.046033,0.0095223,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.4597,117.9012,,,,,,,,,,
16.8125,804,4,3,1.3333,0.027778,0.046461,-0.018684,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.5181,117.2039,,,,,,,,,,
17.125,819,5.2,3,1.7333,0.036111,0.046943,-0.010832,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.577,116.5066,,,,,,,,,,
17.4375,834,2,3,0.66667,0.013034,0.047484,-0.034449,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.6363,115.8106,,,,,,,,,,
17.7308,849,19.1333,3,6.3778,0.13219,0.048079,0.08411,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.6958,115.118,,,,,,,,,,
18.0417,864,33.6667,3,11.2222,0.2338,0.048723,0.18507,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.7555,114.4254,,,,,,,,,,
18.3542,879,23.2667,3,7.7556,0.16157,0.049405,0.11217,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,3.5044,8.8155,113.7328,,,,,,,,,,
18.6667,894,10.1333,3,3.3778,0.07037,0.050121,0.020249,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.8755,113.0402,,,,,,,,,,
18.9792,909,5.6,3,1.8667,0.038889,0.050867,-0.011978,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.9354,112.3476,,,,,,,,,,
19.2917,924,7.3333,3,2.4444,0.050926,0.051636,-0.00070973,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,8.9952,111.655,,,,,,,,,,
19.6042,939,1.4667,3,0.48889,0.010185,0.052417,-0.042232,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.0547,110.9844,,,,,,,,,,
19.9167,954,12.7333,3,4.2444,0.088426,0.053198,0.035228,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.1138,110.3286,,,,,,,,,,
20.2292,969,6.6,3,2.2,0.045833,0.053969,-0.0081358,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.1723,109.6727,,,,,,,,,,
20.5417,984,19.3333,3,6.4444,0.13426,0.054734,0.079525,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.2302,109.0168,,,,,,,,,,
20.8542,999,24.2667,3,8.0889,0.16852,0.055497,0.11302,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.2874,108.3609,,,,,,,,,,
21.1667,1014,36,3,12,0.25,0.056258,0.19374,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,3.5883,9.3439,107.7051,,,,,,,,,,
21.4792,1029,9.6,3,3.2,0.066667,0.057008,0.0096588,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.3996,107.0492,,,,,,,,,,
21.7917,1044,3,3,1,0.020833,0.057739,-0.036906,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.4545,106.4038,,,,,,,,,,
22.1042,1059,3.4,3,1.1333,0.023611,0.058437,-0.034826,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.5084,105.7592,,,,,,,,,,
22.4167,1074,4.9333,3,1.6444,0.032327,0.059085,-0.026758,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.5613,105.1146,,,,,,,,,,
22.7115,1089,15.4,3,5.1333,0.10585,0.059652,0.046196,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.6131,104.4699,,,,,,,,,,
23.0208,1104,20.8667,3,6.9556,0.14491,0.060109,0.084798,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,0.3959,9.6636,103.8253,,,,,,,,,,
23.3333,1119,2.6,3,0.86667,0.018056,0.060438,-0.042383,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.7126,103.1807,,,,,,,,,,
23.6458,1134,1,3,0.33333,0.0069444,0.060634,-0.05369,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.7598,102.5577,,,,,,,,,,
23.9583,1149,0.33333,3,0.11111,0.0023148,0.060704,-0.058389,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.8052,101.994,,,,,,,,,,
24.2708,1164,3,3,1,0.020833,0.060665,-0.039831,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.8486,101.4303,,,,,,,,,,
24.5833,1179,11.4,3,3.8,0.076325,0.060539,0.015786,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.8899,100.8666,,,,,,,,,,
24.8846,1194,15,3,5,0.10096,0.060356,0.040605,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,0,0,0,0,0,9.929,100.303,,,,,,,,,,
25.1875,1209,10.2,3,3.4,0.070833,0.060153,0.01068,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.966,99.7393,,,,,,,,,,
25.5,1224,6.8,3,2.2667,0.047222,0.059969,-0.012747,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.0007,99.1756,,,,,,,,,,
25.8125,1239,22,3,7.3333,0.14808,0.059832,0.088245,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.033,98.7092,,,,,,,,,,
26.1154,1254,29.4667,3,9.8222,0.19728,0.059751,0.13753,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,1.7435,10.0628,98.3076,,,,,,,,,,
26.4167,1269,8.4,3,2.8,0.058333,0.059724,-0.0013906,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.09,97.906,,,,,,,,,,
26.7292,1284,6.2667,2.0667,3.0667,0.063234,0.059746,0.0034873,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1146,97.5044,,,,,,,,,,
27.0385,1299,2.2667,2,1.1333,0.022279,0.059808,-0.037529,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1368,97.1028,,,,,,,,,,
27.3333,1314,2.5333,2,1.2667,0.026389,0.059892,-0.033503,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1565,96.7011,,,,,,,,,,
27.6458,1329,8,2,4,0.07906,0.059977,0.019083,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1737,96.2995,,,,,,,,,,
27.9423,1344,11.8,2,5.9,0.12103,0.060035,0.060991,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,0,1,0,0.038792,10.1886,96.0716,,,,,,,,,,
28.25,1359,7.8,2,3.9,0.08,0.060053,0.019947,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.201,95.856,,,,,,,,,,
28.5577,1374,3.3333,2,1.6667,0.032942,0.060048,-0.027107,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2108,95.6404,,,,,,,,,,
28.8542,1389,2.9333,2,1.4667,0.029302,0.060038,-0.030736,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2181,95.4249,,,,,,,,,,
29.1538,1404,4.6667,2,2.3333,0.047365,0.060042,-0.012678,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2228,95.2093,,,,,,,,,,
29.4583,1419,3.9333,2,1.9667,0.040762,0.060075,-0.019313,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2249,94.9937,,,,,,,,,,
29.7692,1434,12.6,2,6.3,0.12317,0.060134,0.063039,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2245,94.8386,,,,,,,,,,
30.0625,1449,13.4,2,6.7,0.13529,0.060225,0.075064,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,0,1,0,0.34069,10.2215,94.8497,,,,,,,,,,
30.3654,1464,5.5333,2,2.7667,0.053205,0.060397,-0.0071916,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2161,94.8609,,,,,,,,,,
30.6538,1479,5.3333,2,2.6667,0.054131,0.060727,-0.0065964,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.2083,94.872,,,,,,,,,,
30.9583,1494,20.6,2,10.3,0.20028,0.061281,0.139,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1982,94.8831,,,,,,,,,,
31.25,1509,54.4,2,27.2,0.55795,0.062093,0.49586,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,8.2887,10.1858,94.8943,,,,,,,,,,
31.5577,1524,6,2,3,0.057692,0.063178,-0.0054854,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1712,94.9054,,,,,,,,,,
31.8462,1539,3.4,2,1.7,0.032692,0.064521,-0.031829,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1545,95.0661,,,,,,,,,,
32.1346,1554,2.6,2,1.3,0.02625,0.066074,-0.039824,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.136,95.3265,,,,,,,,,,
32.4375,1569,2.6,2,1.3,0.025417,0.067747,-0.042331,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.1157,95.5869,,,,,,,,,,
32.7308,1584,15.2,2,7.6,0.14615,0.069447,0.076707,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,0,1,0,0.27454,10.0939,95.8473,,,,,,,,,,
33.0192,1599,4.2,2,2.1,0.040385,0.071093,-0.030709,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.0706,96.1078,,,,,,,,,,
33.3077,1614,11.6667,2,5.8333,0.1153,0.072645,0.042651,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.0459,96.3682,,,,,,,,,,
33.6042,1629,36.2,2,18.1,0.36161,0.074097,0.28752,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,10.02,96.6286,,,,,,,,,,
33.9038,1644,20,2,10,0.19231,0.07547,0.11684,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.9929,97.0574,,,,,,,,,,
34.1923,1659,17.4,2,8.7,0.16731,0.076787,0.090521,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,1,1,0,5.4342,9.9645,97.4981,,,,,,,,,,
34.4808,1674,5.0667,2,2.5333,0.048718,0.078065,-0.029347,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.9349,97.9389,,,,,,,,,,
34.7692,1689,17.4,2,8.7,0.16731,0.079292,0.088015,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,1,0,0,0,9.904,98.3796,,,,,,,,,,
35.0577,1704,15.6667,2,7.8333,0.15064,0.080429,0.070212,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,0,1,0,0.66269,9.8717,98.8204,,,,,,,,,,
35.3462,1719,5.7333,2,2.8667,0.055128,0.081427,-0.026298,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.8378,99.2612,,,,,,,,,,
35.6346,1734,3.2,2,1.6,0.030769,0.082242,-0.051473,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.8021,99.7349,,,,,,,,,,
35.9231,1749,1.8,2,0.9,0.016401,0.082837,-0.066436,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.7645,100.2991,,,,,,,,,,
36.1964,1764,1,1.2,0.9,0.01706,0.08318,-0.066119,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,9.7251,100.8634,,,,,,,,,,
