cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
95.875,5544,13.6,3,4.5333,0.064444,0.038396,0.026048,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.5492,335.3096,,,,,,,,,,
96.0882,5559,1.5333,3,0.51111,0.007405,0.037334,-0.029929,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.4766,335.8066,,,,,,,,,,
96.3056,5574,3.5333,3,1.1778,0.016422,0.036289,-0.019867,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.408,336.3037,,,,,,,,,,
96.5147,5589,11,3,3.6667,0.053922,0.035284,0.018638,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3438,336.8007,,,,,,,,,,
96.7353,5604,43.6667,3,14.5556,0.20295,0.034321,0.16863,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2841,337.2978,,,,,,,,,,
96.9444,5619,39.4,3,13.1333,0.19028,0.033396,0.15688,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.229,337.7949,,,,,,,,,,
97.1618,5634,28,3,9.3333,0.13268,0.032499,0.10018,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,1,1,1,0,4.2581,2.1785,338.2919,,,,,,,,,,
97.375,5649,15.2,2.6,5.4,0.076765,0.031621,0.045143,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,0,0,0,0,0,2.1324,338.789,,,,,,,,,,
97.5882,5664,5.5333,2.2667,2.4556,0.035576,0.03076,0.0048159,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0906,339.286,,,,,,,,,,
97.8056,5679,6.8667,3,2.2889,0.031915,0.029919,0.0019961,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0526,339.7831,,,,,,,,,,
98.0147,5694,5,3,1.6667,0.02451,0.029102,-0.0045922,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0182,340.2801,,,,,,,,,,
98.2353,5709,1.2667,3,0.42222,0.0058872,0.028318,-0.022431,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.987,340.7772,,,,,,,,,,
98.4444,5724,1.7333,3,0.57778,0.0083709,0.027575,-0.019205,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9587,341.2742,,,,,,,,,,
98.6618,5739,12.2,3,4.0667,0.05781,0.026881,0.03093,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.933,341.7713,,,,,,,,,,
98.875,5754,15,2.6,5.6,0.079608,0.026239,0.053369,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9096,342.2684,,,,,,,,,,
99.0882,5769,11.4,2.2667,4.9,0.070991,0.025652,0.04534,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8883,342.7654,,,,,,,,,,
99.3056,5784,17.1333,3,5.7111,0.079632,0.025116,0.054516,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,0,0,0,0,0,1.8687,343.2625,,,,,,,,,,
99.5147,5799,5,3,1.6667,0.02451,0.024619,-0.00010935,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8507,343.7595,,,,,,,,,,
99.7353,5814,3.1333,3,1.0444,0.014563,0.024141,-0.0095777,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8341,344.2566,,,,,,,,,,
99.9444,5829,2.2667,2.2667,1,0.014488,0.023657,-0.0091695,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8188,344.7536,,,,,,,,,,
100.1618,5844,2,2,1,0.014216,0.023152,-0.0089366,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8043,345.2507,,,,,,,,,,
100.375,5859,4.8,2.4,1.8,0.025588,0.022612,0.002976,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7907,345.7477,,,,,,,,,,
100.5882,5874,6.6,3,2.2,0.031874,0.022028,0.0098459,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7778,346.2448,,,,,,,,,,
100.8056,5889,0.26667,3,0.088889,0.0012394,0.021396,-0.020157,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7654,346.7419,,,,,,,,,,
101.0147,5904,4,3,1.3333,0.019608,0.020717,-0.0011089,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7536,347.2389,,,,,,,,,,
101.2353,5919,1.2,3,0.4,0.0055773,0.019993,-0.014416,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7426,347.736,,,,,,,,,,
101.4444,5934,3.9333,3,1.3111,0.01821,0.019236,-0.0010265,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7323,348.233,,,,,,,,,,
101.6528,5949,7.1333,3,2.3778,0.034061,0.018463,0.015598,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7231,348.7301,,,,,,,,,,
101.8676,5964,6.2,2.2,2.6,0.037386,0.017695,0.019691,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.715,349.2271,,,,,,,,,,
102.0833,5979,1.8,1.4,1.6667,0.02342,0.016957,0.006463,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7082,349.7242,,,,,,,,,,
102.2941,5994,1.4,2.9333,0.54444,0.0079769,0.016277,-0.0082997,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7027,350.2213,,,,,,,,,,
102.5139,6009,7,2,3.5,0.048611,0.015669,0.032942,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.6987,350.7183,,,,,,,,,,
102.7222,6024,13.9333,2.8667,4.8,0.070065,0.015141,0.054924,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,0,0,0,0,0,1.6962,351.2154,,,,,,,,,,
102.9412,6039,6.9333,3,2.3111,0.032602,0.014691,0.017912,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.6951,351.7124,,,,,,,,,,
103.1528,6054,3.4667,3,1.1556,0.016553,0.014315,0.002238,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.6954,352.2095,,,,,,,,,,
103.3676,6069,2.2,3,0.73333,0.010545,0.014009,-0.0034644,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.6971,352.7065,,,,,,,,,,
103.5833,6084,0.8,3,0.26667,0.0037473,0.013763,-0.010016,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7001,353.2036,,,,,,,,,,
103.7941,6099,0.066667,3,0.022222,0.00032559,0.013562,-0.013236,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7043,353.7006,,,,,,,,,,
104.0139,6114,1,3,0.33333,0.0046296,0.013388,-0.0087583,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7095,354.1977,,,,,,,,,,
104.2222,6129,1.8667,3,0.62222,0.0090825,0.013223,-0.00414,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7156,354.6948,,,,,,,,,,
104.4412,6144,0.53333,3,0.17778,0.0025079,0.013051,-0.010543,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7223,355.1918,,,,,,,,,,
104.6528,6159,0.53333,3,0.17778,0.0025466,0.012867,-0.01032,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7296,355.6889,,,,,,,,,,
104.8676,6174,1.4,3,0.46667,0.0067102,0.012669,-0.0059589,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7372,356.1859,,,,,,,,,,
105.0833,6189,2,3,0.66667,0.0093682,0.012461,-0.0030933,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.745,356.683,,,,,,,,,,
105.2941,6204,1.8667,3,0.62222,0.0091164,0.01225,-0.0031339,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7528,357.18,,,,,,,,,,
105.5139,6219,0,3,0,0,0.012042,-0.012042,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7604,357.6771,,,,,,,,,,
105.7222,6234,3.4667,3,1.1556,0.016868,0.011842,0.0050257,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7679,358.1741,,,,,,,,,,
105.9412,6249,1.8,2.2667,0.72222,0.010188,0.011654,-0.0014656,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.775,358.6712,,,,,,,,,,
106.1528,6264,5.2667,2.5333,1.8333,0.026262,0.011481,0.014781,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7818,359.1683,,,,,,,,,,
106.3676,6279,5.8,3,1.9333,0.0278,0.011325,0.016474,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7883,359.6653,,,,,,,,,,
106.5833,6294,0.8,2.8,0.26667,0.0037473,0.01119,-0.0074427,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.7945,360.1624,,,,,,,,,,
106.7941,6309,0.2,2.0667,0.066667,0.00097676,0.011075,-0.010098,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8008,360.6594,,,,,,,,,,
107.0139,6324,3,3,1,0.013889,0.010981,0.0029083,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8074,361.1565,,,,,,,,,,
107.2222,6339,6.4667,3,2.1556,0.031465,0.010906,0.020559,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8149,361.6535,,,,,,,,,,
107.4412,6354,3.3333,3,1.1111,0.015674,0.010852,0.0048226,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8237,362.1506,,,,,,,,,,
107.6528,6369,0.93333,3,0.31111,0.0044565,0.010824,-0.0063676,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8342,362.6477,,,,,,,,,,
107.8676,6384,2.8,3,0.93333,0.01342,0.01083,0.0025908,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8467,363.1447,,,,,,,,,,
108.0833,6399,9.2,3,3.0667,0.043094,0.010872,0.032222,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.8615,363.6418,,,,,,,,,,
108.2941,6414,17.4,3,5.8,0.084978,0.010947,0.074031,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,1,0,1,0,0.2344,1.8786,364.1388,,,,,,,,,,
108.5139,6429,9,3,3,0.041667,0.011049,0.030618,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.898,364.6359,,,,,,,,,,
108.7222,6444,11.6,3,3.8667,0.056442,0.011169,0.045273,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,0,0,0,0,0,1.9195,365.1329,,,,,,,,,,
108.9412,6459,3.9333,3,1.3111,0.018496,0.011297,0.007199,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9429,365.63,,,,,,,,,,
109.1528,6474,3.6667,3,1.2222,0.017508,0.011422,0.0060856,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9678,366.127,,,,,,,,,,
109.3676,6489,4.4,3,1.4667,0.021089,0.011535,0.0095539,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9938,366.6241,,,,,,,,,,
109.5833,6504,1.8,2.8,0.63333,0.0087963,0.011628,-0.0028314,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0204,367.1212,,,,,,,,,,
109.7917,6519,1,2,0.5,0.0069444,0.011693,-0.0047483,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.047,367.6182,,,,,,,,,,
110,6534,2,3,0.66667,0.0098039,0.011728,-0.001924,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0733,368.1153,,,,,,,,,,
110.2206,6549,1.1333,3,0.37778,0.0052881,0.011732,-0.0064441,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0987,368.6123,,,,,,,,,,
110.4306,6564,0.33333,2.3333,0.11111,0.0016037,0.011704,-0.0101,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1229,369.1094,,,,,,,,,,
110.6471,6579,0.53333,2.5333,0.17778,0.0025369,0.011643,-0.0091058,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1455,369.6064,,,,,,,,,,
110.8611,6594,0.66667,3,0.22222,0.0031469,0.011546,-0.0083995,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1662,370.1035,,,,,,,,,,
111.0735,6609,0.6,3,0.2,0.0029085,0.011414,-0.0085057,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1848,370.6005,,,,,,,,,,
111.2917,6624,3,3,1,0.013889,0.011245,0.0026438,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2014,371.0976,,,,,,,,,,
111.5,6639,0,3,0,0,0.01104,-0.01104,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.216,371.5947,,,,,,,,,,
111.7206,6654,1.7333,3,0.57778,0.0080876,0.010801,-0.0027133,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2288,372.0917,,,,,,,,,,
111.9306,6669,1.3333,3,0.44444,0.0064149,0.010535,-0.0041199,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2402,372.5888,,,,,,,,,,
112.1471,6684,1.5333,3,0.51111,0.0072936,0.010249,-0.0029557,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2503,373.0858,,,,,,,,,,
112.3611,6699,2.3333,3,0.77778,0.011014,0.0099547,0.0010595,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2596,373.5829,,,,,,,,,,
112.5735,6714,3.2,3,1.0667,0.015512,0.0096621,0.0058499,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2682,374.0799,,,,,,,,,,
112.7917,6729,4,3,1.3333,0.018519,0.0093812,0.0091373,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2766,374.577,,,,,,,,,,
113,6744,5,3,1.6667,0.02451,0.0091195,0.01539,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.285,375.0741,,,,,,,,,,
113.2206,6759,19.7333,3,6.5778,0.092075,0.0088828,0.083192,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,1,1,1,0,0.37181,2.2935,375.5711,,,,,,,,,,
113.4306,6774,11.3333,3,3.7778,0.054527,0.0086751,0.045852,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,0,0,0,0,0,2.3024,376.0682,,,,,,,,,,
113.6471,6789,5.4667,3,1.8222,0.026003,0.0084989,0.017505,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3117,376.5652,,,,,,,,,,
113.8611,6804,3.3333,3,1.1111,0.015735,0.0083541,0.0073806,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3214,377.0623,,,,,,,,,,
114.0735,6819,0,3,0,0,0.0082386,-0.0082386,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3315,377.5593,,,,,,,,,,
114.2917,6834,0,3,0,0,0.008148,-0.008148,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3416,,,,,,,,,,,
114.5,6849,3,3,1,0.014706,0.0080762,0.0066297,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3516,,,,,,,,,,,
114.7206,6864,0.4,3,0.13333,0.0018664,0.008016,-0.0061496,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3611,,,,,,,,,,,
114.9306,6879,0,3,0,0,0.0079613,-0.0079613,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3698,,,,,,,,,,,
115.1471,6894,0.53333,3,0.17778,0.0025369,0.0079067,-0.0053698,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3774,,,,,,,,,,,
115.3611,6909,1.6667,3,0.55556,0.0078673,0.0078472,2.0177e-05,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3836,,,,,,,,,,,
115.5735,6924,2.6,3,0.86667,0.012603,0.0077786,0.0048249,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3882,,,,,,,,,,,
115.7917,6939,1,3,0.33333,0.0046296,0.0076989,-0.0030693,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.391,,,,,,,,,,,
116,6954,3,2,1.5,0.022059,0.0076071,0.014452,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3827,,,,,,,,,,,
116.2206,6969,3,2.8667,1.0667,0.014931,0.0075026,0.0074284,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.372,,,,,,,,,,,
116.4306,6984,7.6667,3,2.5556,0.036886,0.0073853,0.0295,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3601,,,,,,,,,,,
116.6471,6999,7.3333,3,2.4444,0.034883,0.0072558,0.027627,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3473,,,,,,,,,,,
116.8611,7014,3.3333,3,1.1111,0.015735,0.007115,0.0086197,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3341,,,,,,,,,,,
117.0735,7029,0.2,3,0.066667,0.0009695,0.0069649,-0.0059954,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3206,,,,,,,,,,,
117.2917,7044,1,3,0.33333,0.0046296,0.0068076,-0.002178,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.3069,,,,,,,,,,,
117.5,7059,0,3,0,0,0.006645,-0.006645,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2931,,,,,,,,,,,
117.7206,7074,0,3,0,0,0.0064785,-0.0064785,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2792,,,,,,,,,,,
117.9306,7089,0,2.3333,0,0,0.0063092,-0.0063092,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2652,,,,,,,,,,,
118.1389,7104,0.46667,2.4667,0.15556,0.0022198,0.0061382,-0.0039184,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2511,,,,,,,,,,,
118.3529,7119,0.66667,3,0.22222,0.0032075,0.0059666,-0.0027591,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.237,,,,,,,,,,,
118.5694,7134,0,2.8667,0,0,0.0057962,-0.0057962,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2228,,,,,,,,,,,
118.7794,7149,0,2,0,0,0.0056294,-0.0056294,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.2085,,,,,,,,,,,
119,7164,3,3,1,0.013889,0.0054687,0.0084202,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1942,,,,,,,,,,,
119.2083,7179,2.2,3,0.73333,0.010664,0.0053169,0.0053476,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1799,,,,,,,,,,,
119.4265,7194,1.3333,3,0.44444,0.0062939,0.0051768,0.0011171,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1654,,,,,,,,,,,
119.6389,7209,0.53333,2.0667,0.17778,0.0025369,0.0051019,-0.002565,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1509,,,,,,,,,,,
119.8529,7224,3,1.6667,1,0.014434,0.0050344,0.0093992,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1364,,,,,,,,,,,
120.0694,7239,9.8,3,3.2667,0.045726,0.0049692,0.040757,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1217,,,,,,,,,,,
120.2794,7254,15,3,5,0.073529,0.0049056,0.068624,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.1069,,,,,,,,,,,
120.5,7269,16,3,5.3333,0.074074,0.0048439,0.06923,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,1,1,0,1,0,0.33672,2.0919,,,,,,,,,,,
120.7083,7284,8,3,2.6667,0.03878,0.0047845,0.033995,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0768,,,,,,,,,,,
120.9265,7299,4.6667,3,1.5556,0.022029,0.0047276,0.017301,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0615,,,,,,,,,,,
121.1389,7314,2.1333,2.5333,0.71111,0.010148,0.0046732,0.0054744,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.046,,,,,,,,,,,
121.3529,7329,0,2.3333,0,0,0.0046214,-0.0046214,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0302,,,,,,,,,,,
121.5694,7344,0.13333,3,0.044444,0.00062213,0.004572,-0.0039499,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,2.0143,,,,,,,,,,,
121.7794,7359,1,3,0.33333,0.004902,0.004525,0.00037694,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9981,,,,,,,,,,,
122,7374,0,3,0,0,0.0044804,-0.0044804,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9817,,,,,,,,,,,
122.2083,7389,0,3,0,0,0.004438,-0.004438,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.965,,,,,,,,,,,
122.4265,7404,0,3,0,0,0.0043978,-0.0043978,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9482,,,,,,,,,,,
,7419,0,3,0,0,0.0043596,-0.0043596,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.9312,,,,,,,,,,,
,7434,0,2,0,0,0.0043233,-0.0043233,0.038448,0.058405,0.081212,0.058405,-0.096303,4.7578,-999,0,0,0,0,0,0,1.914,,,,,,,,,,,
